snapshot_date,policy_start_year,business_type_category,chengdu_branch,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,A,B,,,0202APP,1344.34,1177.3721,2,0,0.0,146.08,0.0,1344.34,1049.4353,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,A,C,,,0106移动展业(App),1433.96,1433.96,2,0,0.0,336.99,0.0,1433.96,1096.97,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,A,C,,,0110融合销售,2867.92,2850.8549,4,1,2055.41,251.45,0.0,2867.92,545.4911,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,A,E,,,0106移动展业(App),716.98,716.98,1,0,0.0,193.59,0.0,716.98,523.39,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,A,E,,,0110融合销售,5132.07,5132.07,7,1,1283.02,460.46,0.0,5132.07,3388.59,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,A,,,0106移动展业(App),1344.34,1344.34,2,0,0.0,212.41,0.0,1344.34,1131.93,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,A,,,0110融合销售,861.12,861.12,2,0,0.0,82.81,0.0,861.12,778.31,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,B,,,0106移动展业(App),20787.78,17956.6223,31,1,1750.0,3996.53,0.0,20787.78,12754.3932,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,B,,,0110融合销售,21613.75,19857.4153,33,3,10720.05,1848.13,0.0,21613.75,7439.4145,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,B,,,0202APP,1981.14,1900.3567,3,0,0.0,100.04,0.0,1981.14,1804.3959,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,C,,,0106移动展业(App),2801.89,2388.4213,4,0,0.0,545.19,0.0,2801.89,1923.6838,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,C,,,0110融合销售,7820.75,7351.8997,11,0,0.0,691.94,0.0,7820.75,6701.4412,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,C,,,0202APP,726.42,588.0187,1,0,0.0,116.23,0.0,726.42,493.9335,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,E,,,0106移动展业(App),627.36,584.3901,1,1,1353.02,106.65,0.0,627.36,-867.9751,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,B,E,,,0110融合销售,1433.96,1433.96,2,0,0.0,121.68,0.0,1433.96,1312.28,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,A,,,0106移动展业(App),1896.32,1896.32,4,1,2283.02,205.25,0.0,1896.32,-591.95,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,A,,,0110融合销售,7767.27,7767.27,13,0,0.0,692.69,0.0,7767.27,7074.58,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,A,,,0202APP,627.36,627.36,1,0,0.0,37.64,0.0,627.36,589.72,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,B,,,0101柜面,933.96,933.96,1,0,0.0,252.17,0.0,933.96,681.79,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,B,,,0106移动展业(App),23134.97,21671.209,34,1,2000.0,4147.33,0.0,23134.97,15786.2826,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,B,,,0110融合销售,10485.54,10099.3042,16,0,0.0,904.13,0.0,10485.54,9228.4779,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,B,,,0202APP,1533.02,1329.7126,2,0,0.0,83.92,0.0,1533.02,1256.922,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,C,,,0106移动展业(App),6452.84,6103.3398,10,0,0.0,1434.85,0.0,6452.84,4746.2045,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,C,,,0110融合销售,6677.26,6376.9326,10,0,0.0,583.66,0.0,6677.26,5819.5242,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,E,,,0106移动展业(App),830.19,713.0062,1,0,0.0,41.51,0.0,830.19,677.3555,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,C,E,,,0110融合销售,627.36,627.36,1,0,0.0,56.02,0.0,627.36,571.34,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,A,,,0106移动展业(App),1867.92,1867.92,2,0,0.0,112.08,0.0,1867.92,1755.84,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,A,,,0110融合销售,2419.8,2419.8,3,0,0.0,229.57,0.0,2419.8,2190.23,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,B,,,0106移动展业(App),7089.6,6664.9586,8,0,0.0,1217.12,0.0,7089.6,5520.7397,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,B,,,0110融合销售,10991.65,10583.8055,14,0,0.0,978.32,0.0,10991.65,9641.786,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,C,,,0106移动展业(App),3943.39,3827.6784,5,0,0.0,746.55,0.0,3943.39,3103.0345,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,C,,,0110融合销售,3353.76,3353.76,4,1,2400.02,309.85,0.0,3353.76,643.89,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,E,,,0101柜面,726.42,638.8516,1,0,0.0,116.22,0.0,726.42,536.6416,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,E,,,0106移动展业(App),1867.92,1867.92,2,0,0.0,214.82,0.0,1867.92,1653.1,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,D,E,,,0110融合销售,1353.78,1196.5548,2,0,0.0,114.57,0.0,1353.78,1095.2908,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,E,B,,,0106移动展业(App),6952.84,6638.5564,8,1,2283.02,1192.03,0.0,6952.84,3217.3888,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,E,B,,,0110融合销售,5466.97,4965.9756,7,3,7246.24,464.66,0.0,5466.97,-2702.3428,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,E,B,,,0202APP,896.23,896.23,1,0,0.0,53.77,0.0,896.23,842.46,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,E,C,,,0106移动展业(App),1702.83,1702.83,2,0,0.0,102.16,0.0,1702.83,1600.67,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,E,C,,,0110融合销售,4749.98,4632.0285,6,0,0.0,420.55,0.0,4749.98,4221.9216,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,E,C,,,0202APP,806.6,806.6,1,0,0.0,40.33,0.0,806.6,766.27,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,E,E,,,0106移动展业(App),2549.36,2536.1008,4,0,0.0,490.91,0.0,2549.36,2047.744,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,续保,E,E,,,0110融合销售,2599.06,2558.5455,3,1,993.75,232.76,0.0,2599.06,1335.6638,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,,,,0106移动展业(App),896.23,896.23,1,1,1195.89,241.98,0.0,896.23,-541.64,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,A,,,0106移动展业(App),7179.24,7179.24,10,0,0.0,1390.84,0.0,7179.24,5788.4,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,A,,,0107B2B,4542.46,4542.46,6,0,0.0,898.45,0.0,4542.46,3644.01,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,A,,,0110融合销售,627.36,627.36,1,0,0.0,65.86,0.0,627.36,561.5,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,A,,,0202APP,1452.84,1452.84,2,0,0.0,312.37,0.0,1452.84,1140.47,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,B,,,0106移动展业(App),18240.55,18240.55,25,0,0.0,2930.35,0.0,18240.55,15310.2,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,B,,,0107B2B,2070.76,2070.76,3,0,0.0,352.03,0.0,2070.76,1718.73,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,B,,,0110融合销售,627.36,627.36,1,0,0.0,107.27,0.0,627.36,520.09,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,B,,,0202APP,3311.33,3311.33,4,1,600.0,739.34,0.0,3311.33,1971.99,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,C,,,0106移动展业(App),5834.91,5834.91,8,1,0.0,857.44,0.0,5834.91,4977.47,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,C,,,0107B2B,627.36,627.36,1,0,0.0,169.39,0.0,627.36,457.97,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,C,,,0110融合销售,1344.34,1344.34,2,0,0.0,204.73,0.0,1344.34,1139.61,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,C,,,0202APP,925.93,925.93,2,0,0.0,168.14,0.0,925.93,757.79,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,,E,,,0106移动展业(App),806.6,806.6,1,0,0.0,0.0,0.0,806.6,806.6,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,A,,,0106移动展业(App),16057.84,14881.3309,21,0,0.0,3331.03,0.0,16057.84,11794.3553,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,A,,,0202APP,806.6,662.0381,1,0,0.0,129.06,0.0,806.6,556.1087,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,B,,,0106移动展业(App),56446.48,50772.4042,79,5,80079.94,11665.55,0.0,56446.48,-39800.4491,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,B,,,0110融合销售,716.98,686.4101,1,0,0.0,117.37,0.0,716.98,574.0444,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,B,,,0202APP,3495.28,3278.9583,5,0,0.0,260.8,0.0,3495.28,3034.2991,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,C,,,0106移动展业(App),9745.31,8800.944,11,0,0.0,2262.26,0.0,9745.31,6757.9076,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,C,,,0110融合销售,716.98,716.98,1,0,0.0,85.32,0.0,716.98,631.66,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,C,,,0202APP,627.36,503.6068,1,1,1769.91,31.36,0.0,627.36,-1291.4771,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,A,E,,,0106移动展业(App),2150.94,2150.94,3,0,0.0,437.37,0.0,2150.94,1713.57,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,B,A,,,0106移动展业(App),4141.52,3930.3546,6,0,0.0,638.22,0.0,4141.52,3324.6758,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,B,B,,,0106移动展业(App),113095.66,102870.2298,169,6,5500.0,24030.17,0.0,113095.66,75512.7234,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,B,B,,,0110融合销售,1882.08,1649.1833,3,1,1336.63,206.58,0.0,1882.08,131.5364,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,B,B,,,0202APP,627.36,627.36,1,1,1821.02,31.36,0.0,627.36,-1225.02,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,B,C,,,0106移动展业(App),27278.35,24379.0771,40,7,34891.45,6565.35,0.0,27278.35,-16379.9263,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,B,C,,,0110融合销售,716.98,612.8706,1,0,0.0,97.29,0.0,716.98,529.7076,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,B,C,,,0202APP,716.98,572.1517,1,0,0.0,35.85,0.0,716.98,543.5433,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,B,E,,,0106移动展业(App),4891.53,4759.1394,7,2,3716.24,818.11,0.0,4891.53,246.9318,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,A,,,0106移动展业(App),4797.18,4797.18,7,1,0.0,923.83,0.0,4797.18,3873.35,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,A,,,0202APP,2240.56,2218.4614,3,0,0.0,118.3,0.0,2240.56,2101.3282,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,B,,,0106移动展业(App),32617.92,30037.0983,45,1,2283.02,7269.09,0.0,32617.92,21060.1392,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,B,,,0110融合销售,806.6,806.6,1,0,0.0,100.98,0.0,806.6,705.62,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,B,,,0202APP,1433.96,1070.0679,2,0,0.0,229.43,0.0,1433.96,898.8598,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,C,,,0106移动展业(App),26075.56,24458.431,37,1,1901.6,5537.08,0.0,26075.56,17363.1443,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,C,,,0202APP,627.36,627.36,1,0,0.0,31.36,0.0,627.36,596.0,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,E,,,0106移动展业(App),2801.89,2672.5541,4,0,0.0,561.23,0.0,2801.89,2137.2306,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,C,E,,,0202APP,716.98,664.8434,1,0,0.0,35.85,0.0,716.98,631.6003,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,A,,,0106移动展业(App),5042.44,5042.44,6,1,1980.0,831.22,0.0,5042.44,2231.22,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,B,,,0106移动展业(App),22749.95,20662.9475,27,4,8301.83,4459.71,0.0,22749.95,8310.526,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,B,,,0110融合销售,806.6,806.6,1,0,0.0,84.69,0.0,806.6,721.91,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,B,,,0202APP,896.23,833.2074,1,0,0.0,44.81,0.0,896.23,791.5484,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,C,,,0106移动展业(App),11971.68,11232.7108,14,0,0.0,1232.87,0.0,11971.68,10075.9415,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,C,,,0110融合销售,806.6,599.9318,1,0,0.0,133.09,0.0,806.6,500.9423,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,C,,,0202APP,896.23,764.3532,1,0,0.0,49.29,0.0,896.23,722.316,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,E,,,0106移动展业(App),20372.65,18799.1061,29,1,10827.92,4715.04,0.0,20372.65,3620.3266,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,D,E,,,0110融合销售,627.36,627.36,1,0,0.0,72.89,0.0,627.36,554.47,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,E,A,,,0106移动展业(App),2150.95,2136.2175,3,0,0.0,308.3,0.0,2150.95,1830.0291,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,E,B,,,0106移动展业(App),26094.38,23695.7397,30,3,4358.68,4879.58,0.0,26094.38,14906.0191,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,E,B,,,0202APP,1792.46,1372.3777,2,0,0.0,286.8,0.0,1792.46,1152.7924,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,E,C,,,0106移动展业(App),24900.9,22036.2595,29,5,5741.66,3933.99,0.0,24900.9,12813.1822,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,E,C,,,0202APP,806.6,806.6,1,0,0.0,40.33,0.0,806.6,766.27,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,E,D,,,0106移动展业(App),726.42,512.6402,1,0,0.0,36.32,0.0,726.42,487.0089,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,E,E,,,0106移动展业(App),29792.42,27732.6332,36,3,4500.0,6152.48,0.0,29792.42,17505.523,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,E,E,,,0202APP,806.6,662.9589,1,0,0.0,129.06,0.0,806.6,556.8822,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,False,单交,False,转保,X,X,,,0106移动展业(App),627.36,607.5222,1,0,0.0,100.37,0.0,627.36,510.326,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,主全,False,续保,,B,,,0106移动展业(App),716.98,716.98,1,0,0.0,43.02,0.0,716.98,673.96,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,主全,False,续保,D,B,,,0106移动展业(App),716.98,716.98,1,0,0.0,43.02,0.0,716.98,673.96,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,主全,False,续保,E,C,,,0106移动展业(App),627.36,627.36,1,1,1463.02,0.0,0.0,627.36,-835.66,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,主全,False,转保,,A,,,0106移动展业(App),806.6,806.6,1,0,0.0,48.4,0.0,806.6,758.2,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,主全,False,转保,D,A,,,0106移动展业(App),1613.2,1582.8144,2,0,0.0,48.39,0.0,1613.2,1535.3358,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,主全,False,转保,E,A,,,0106移动展业(App),716.98,621.8737,1,0,0.0,0.0,0.0,716.98,621.8737,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,主全,False,转保,E,B,,,0106移动展业(App),726.42,726.42,1,0,0.0,43.59,0.0,726.42,682.83,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,续保,,A,,,0106移动展业(App),716.98,593.8411,1,0,0.0,35.85,0.0,716.98,564.1482,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,续保,,A,,,0110融合销售,806.6,806.6,1,0,0.0,33.72,0.0,806.6,772.88,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,续保,,B,,,0106移动展业(App),716.98,716.98,1,1,2283.02,35.85,0.0,716.98,-1601.89,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,续保,,C,,,0106移动展业(App),296.61,296.61,1,0,0.0,17.8,0.0,296.61,278.81,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,续保,A,C,,,0110融合销售,716.98,530.3688,1,0,0.0,29.9,0.0,716.98,508.251,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,续保,D,A,,,0110融合销售,806.6,806.6,1,2,121399.76,50.34,0.0,806.6,-120643.5,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,转保,,A,,,0106移动展业(App),627.36,627.36,1,0,0.0,37.64,0.0,627.36,589.72,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,转保,A,B,,,0106移动展业(App),806.6,623.1814,1,0,0.0,40.33,0.0,806.6,592.0223,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,转保,D,B,,,0202APP,806.6,703.473,1,0,0.0,40.33,0.0,806.6,668.2994,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,交三,False,转保,E,B,,,0202APP,806.6,775.6619,1,0,0.0,28.24,0.0,806.6,748.5051,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,单交,False,续保,,A,,,0106移动展业(App),627.36,627.36,1,0,0.0,0.0,0.0,627.36,627.36,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,单交,False,续保,,A,,,0110融合销售,1613.2,1613.2,2,0,0.0,71.87,0.0,1613.2,1541.33,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,单交,False,续保,,E,,,0101柜面,716.98,716.98,1,0,0.0,0.0,0.0,716.98,716.98,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,单交,False,续保,B,A,,,0106移动展业(App),806.6,784.5014,1,0,0.0,0.0,0.0,806.6,784.5014,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,单交,False,续保,B,A,,,0110融合销售,627.36,627.36,1,0,0.0,25.97,0.0,627.36,601.39,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,单交,False,续保,D,B,,,0110融合销售,1613.2,1613.2,2,0,0.0,75.59,0.0,1613.2,1537.61,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,单交,False,转保,,,,,0106移动展业(App),896.23,896.23,1,0,0.0,0.0,0.0,896.23,896.23,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,交强险,True,单交,False,转保,,C,,,0106移动展业(App),896.23,896.23,1,0,0.0,0.0,0.0,896.23,896.23,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,商业保险,False,主全,False,续保,A,,,,0106移动展业(App),999.87,999.87,1,0,0.0,259.96,1149.2665,999.87,739.91,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,商业保险,False,主全,False,续保,A,A,,,0106移动展业(App),4803.95,4803.95,5,1,216.98,1246.85,5857.0496,4803.95,3340.12,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,商业保险,False,主全,False,续保,A,A,,,0110融合销售,1360.52,1274.7886,1,0,0.0,249.25,1563.8235,1360.52,1041.2448,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,商业保险,False,主全,False,续保,A,B,,,0106移动展业(App),92418.48,89295.5732,72,12,21765.32,25715.32,118848.6517,92418.48,42683.8779,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,商业保险,False,主全,False,续保,A,B,,,0107B2B,1749.03,1749.03,2,2,3993.71,567.57,2498.6156,1749.03,-2812.25,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,商业保险,False,主全,False,续保,A,B,,,0110融合销售,11217.55,10860.3404,9,0,0.0,2434.48,12893.7254,11217.55,8503.3835,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,商业保险,False,主全,False,续保,A,B,,,0202APP,6721.72,5915.6754,3,0,0.0,1686.13,7726.1186,6721.72,4431.7401,38
2025-09-14,2024,非营业客车旧车非过户,中支,德阳,非营业个人客车,商业保险,False,主全,False,续保,A,C,,,0101柜面,1462.18,1462.18,1,0,0.0,424.03,1879.0555,1462.18,1038.15,38
